,district,incumbent,party,dem_24,rep_24,tot_24,dem_pct_24,rep_pct_24,dem_20,rep_20,tot_20,dem_pct_20,rep_pct_20,2p_tot_24,dem_2p_24,rep_2p_24,2p_tot_20,dem_2p_20,rep_2p_20,dem_16,rep_16,tot_16,2p_tot_16,dem_2p_16,rep_2p_16,lean_16,lean_20,lean_24
381,TX-20,Joaquin Castro,(D),147731,95409,245945,60.07,38.79,172367,85595,262144,65.75,32.65,243140,60.75964464917332,39.24035535082668,257962,66.81875625092067,33.18124374907932,128309,63311,203649,191620,66.960129422816,33.03987057718401,15.84684049210312,14.5489213267142,11.509698517605585
382,TX-21,Chip Roy,(R),163520,266269,434621,37.62,61.26,164213,246263,416581,39.42,59.12,429789,38.046576343275426,61.95342365672458,410476,40.005505803018934,59.994494196981066,107571,197602,323150,305173,35.24918652698633,64.75081347301366,-15.864102403726548,-12.264329121187536,-11.203369788292306
383,TX-22,Troy Nehls,(R),136411,204248,347223,39.29,58.82,138254,191937,334585,41.32,57.37,340659,40.043269075527135,59.95673092447286,330191,41.870917135839555,58.129082864160445,90105,152025,253071,242130,37.21348036178912,62.78651963821088,-13.89980856892376,-10.398917788366916,-9.206677056040597
384,TX-23,VACANT (Gonzales),(R),127486,174904,305276,41.76,57.29,134552,155681,294019,45.76,52.95,302390,42.15946294520322,57.84053705479678,290233,46.359993522445755,53.64000647755424,104396,113506,229264,217902,47.90961074244385,52.09038925755615,-3.2036781882690235,-5.9098414017607155,-7.090483186364516
385,TX-24,Beth Van Duyne,(R),157912,217060,380887,41.46,56.99,168124,216345,390681,43.03,55.38,374972,42.11301110482916,57.886988895170845,384469,43.72888321295085,56.271116787049145,114421,191663,323088,306084,37.382221873734004,62.61777812626599,-13.731067056978873,-8.540951711255623,-7.13693502673857
386,TX-25,Roger Williams,(R),106983,231289,342104,31.27,67.61,112309,215979,332712,33.76,64.91,338272,31.626324378015326,68.37367562198467,328288,34.21051028365338,65.78948971634662,81368,182900,275901,264268,30.78995565108148,69.21004434891852,-20.323333279631395,-18.059324640553093,-17.623621753552406
387,TX-26,Brandon Gill,(R),149357,242431,397123,37.61,61.05,144823,211963,361989,40.01,58.56,391788,38.12189245204039,61.878107547959615,356786,40.59099852572691,59.40900147427309,82916,162028,258292,244944,33.85100267816317,66.14899732183683,-17.262286252549707,-11.678836398479561,-11.12805367952734
388,TX-27,Michael Cloud,(R),99368,184228,286037,34.74,64.41,109720,174253,287748,38.13,60.56,283596,35.0385760024824,64.9614239975176,283973,38.637476098079745,61.362523901920255,90067,142437,242061,232504,38.737828166397136,61.262171833602864,-12.37546076431574,-13.632358826126726,-14.211370129085331
389,TX-28,Henry Cuellar,(D),114961,133211,250380,45.91,53.2,131726,114184,249012,52.9,45.85,248172,46.32311461405799,53.67688538594201,245910,53.56675206376317,46.43324793623683,111658,74375,194341,186033,60.02053399128112,39.97946600871888,8.907245060568243,1.2969171395566974,-2.92683151750974
390,TX-29,Sylvia Garcia,(D),92821,61054,155692,59.62,39.21,118450,54253,174765,67.78,31.04,153875,60.32233956133225,39.67766043866775,172703,68.58595392089309,31.414046079106907,105469,33970,144641,139439,75.63809264266095,24.361907357339053,24.524803711948074,16.31611899668662,11.072393429764517
391,TX-30,Jasmine Crockett,(D),185466,65876,254608,72.84,25.87,217199,58708,279332,77.76,21.02,251342,73.79029370340014,26.20970629659985,275907,78.72181568427042,21.278184315729575,175732,46836,229166,222568,78.9565436181302,21.04345638186981,27.84325468741732,26.451980760063954,24.540347571832406
392,TX-31,John Carter,(R),142633,230668,378316,37.7,60.97,133165,202406,341869,38.95,59.21,373301,38.20857699282884,61.791423007171154,335571,39.68310730069046,60.316892699309534,78251,151813,245933,230064,34.01270950691981,65.98729049308018,-17.100579423793064,-12.586727623516012,-11.041369138738894
393,TX-32,Julie Johnson,(D),145115,88312,239154,60.68,36.93,172823,86040,263239,65.65,32.69,233427,62.16718717200666,37.83281282799334,258863,66.76234147019852,33.23765852980148,127410,72553,210872,199963,63.71678760570706,36.283212394292946,12.603498674994185,14.49250654599205,12.917241040438931
394,TX-33,Marc Veasey,(D),113651,55269,172887,65.74,31.97,139290,45685,187606,74.25,24.35,168920,67.28096140184702,32.71903859815297,184975,75.30206784700636,24.697932152993648,109941,33341,148764,143282,76.73050348264262,23.26949651735738,25.61721455192974,23.032232922799885,18.03101527027929
395,TX-34,Vicente Gonzalez,(D),96992,106061,204684,47.39,51.82,116856,85153,203935,57.3,41.75,203053,47.766839199617834,52.23316080038216,202009,57.84692761213609,42.15307238786391,109913,49810,166368,159723,68.81476055420947,31.185239445790526,17.701471623496595,5.577092687929621,-1.483106931949898
396,TX-35,Greg Casar,(D),176223,86466,266780,66.06,32.41,187900,69342,262092,71.69,26.46,262689,67.08427075362881,32.915729246371185,257242,73.04405967921257,26.95594032078743,124558,47337,183164,171895,72.46167718665464,27.538322813345356,21.348388255941764,20.774224755006095,17.834324622061082
397,TX-36,Brian Babin,(R),94164,205607,302998,31.08,67.86,102316,198540,304672,33.58,65.17,299771,31.411977809728093,68.5880221902719,300856,34.00829632781131,65.99170367218868,79809,163619,252166,243428,32.78546428512743,67.21453571487257,-18.327824645585444,-18.261538596395162,-17.83796832183964
398,TX-37,Lloyd Doggett,(D),259547,85851,352071,73.72,24.38,289226,86849,383154,75.49,22.67,345398,75.14432625550815,24.85567374449186,376075,76.90646812470916,23.093531875290832,217142,74823,315810,291965,74.37261315568648,25.62738684431353,23.259324224973604,24.636633200502693,25.894380123940415
399,TX-38,Wesley Hunt,(R),134998,207050,348158,38.77,59.47,143907,208722,357580,40.24,58.37,342048,39.46756010852278,60.53243989147722,352629,40.80974622053206,59.19025377946794,98178,174813,287154,272991,35.96382298317527,64.03617701682474,-15.149465947537607,-11.460088703674408,-9.78238602304495
400,UT-01,Blake Moore,(R),144821,220212,376167,38.5,58.54,142221,216685,374776,37.95,57.82,365033,39.67339939128791,60.32660060871209,358906,39.62625311362864,60.37374688637136,84469,129303,295960,213772,39.51359392249687,60.48640607750313,-11.59969500821601,-12.643581810577828,-9.576546740279824
401,UT-02,Celeste Maloy,(R),140188,214061,363526,38.56,58.88,143194,205210,362061,39.55,56.68,354249,39.57329449059842,60.42670550940158,348404,41.09998737098311,58.900012629016885,83932,128156,273738,212088,39.574139036626306,60.42586096337369,-11.53914989408657,-11.169847553223363,-9.676651640969311
402,UT-03,Mike Kennedy,(R),146138,218601,375190,38.95,58.26,149658,224849,391105,38.27,57.49,364739,40.06645848127017,59.933541518729825,374507,39.961335836179295,60.0386641638207,81056,143316,309301,224372,36.12571978678266,63.87428021321734,-14.987569143930216,-12.308499088027176,-9.183487650297565
403,UT-04,Burgess Owens,(R),131419,230945,373068,35.23,61.9,125210,218396,359735,34.81,60.71,362364,36.26712366570631,63.7328763342937,343606,36.43999231678143,63.560007683218565,61219,114456,252376,175675,34.84787249181728,65.15212750818272,-16.2654164388956,-15.829842607425043,-12.982822465861425
404,VA-01,Rob Wittman,(R),227038,250959,484061,46.9,51.84,215574,244413,466892,46.17,52.35,477997,47.49778764301868,52.50221235698132,459987,46.86523749584227,53.13476250415773,164366,220149,410156,384515,42.746316788681845,57.253683211318155,-8.366972142031031,-5.404597428364198,-1.7521584885490498
405,VA-02,Jen Kiggans,(R),203279,204307,412555,49.27,49.52,201896,194173,402884,50.11,48.2,407586,49.87389164495345,50.12610835504654,396069,50.97495638386241,49.025043616137594,159063,178908,359148,337971,47.06409721544156,52.935902784558444,-4.049191715271313,-1.2948785403440581,0.6239455133857206
406,VA-03,Bobby Scott,(D),213026,102168,319745,66.62,31.95,230576,101134,337411,68.34,29.97,315194,67.58567739233615,32.414322607663856,331710,69.51132012902836,30.48867987097163,202649,97251,316813,299900,67.57219073024342,32.42780926975659,16.458901799530544,17.241485204821892,18.33573126076842
407,VA-04,Jennifer McClellan,(D),251005,125941,382432,65.63,32.93,260886,122375,388140,67.21,31.53,376946,66.58911356003247,33.41088643996753,383261,68.07006191603111,31.92993808396889,226456,114324,357428,340780,66.45225658782793,33.547743412172075,15.338967657115056,15.800226991824637,17.33916742846474
408,VA-05,John McGuire,(R),191726,246040,442168,43.36,55.64,194989,230682,431686,45.17,53.44,437766,43.796457468145086,56.20354253185492,425671,45.80744283730863,54.19255716269138,163720,207979,391600,371699,44.046392376627324,55.95360762337267,-7.066896554085552,-6.462392086897843,-5.453488663422647
409,VA-06,Ben Cline,(R),154344,252669,411692,37.49,61.37,133543,208274,347395,38.44,59.95,407013,37.92114748177577,62.07885251822424,341817,39.06856592855241,60.93143407144759,119913,209513,349889,329426,36.40058768888916,63.59941231111084,-14.712701241823716,-13.201268995654061,-11.328798649791963
410,VA-07,Eugene Vindman,(D),203204,191696,402228,50.52,47.66,204951,178472,389585,52.61,45.81,394900,51.45707774120031,48.5429222587997,383423,53.452974912824736,46.54702508717526,158995,151848,329818,310843,51.14961572240648,48.85038427759351,0.036326791693603866,1.1831399886182652,2.207131609632576
411,VA-08,Don Beyer,(D),285003,92724,386512,73.74,23.99,305118,84142,394439,77.35,21.33,377727,75.45211223979223,24.547887760207768,389260,78.3841134460258,21.615886553974207,264655,75619,366045,340274,77.77702674903166,22.222973250968337,26.663737818318786,26.114278521819323,26.202166108224496
412,VA-09,Morgan Griffith,(R),112209,291608,407182,27.56,71.62,114163,282093,401051,28.47,70.34,403817,27.787091677665877,72.21290832233413,396256,28.81041548897682,71.18958451102317,99310,250107,365400,349417,28.421628026112067,71.57837197388794,-22.69166090460081,-23.459419435229652,-21.462854453901855
413,VA-10,Suhas Subramanyam,(D),221123,186190,417946,52.91,44.55,238976,164941,410021,58.28,40.23,407313,54.28822551698571,45.71177448301429,403917,59.164630357226855,40.835369642773145,174827,148538,345987,323365,54.064911168493815,45.93508883150619,2.9516222377809385,6.894795433020384,5.0382793854179795
414,VA-11,James Walkinshaw,(D),273439,130784,416054,65.72,31.43,295688,121172,422707,69.95,28.67,404223,67.64558177045839,32.354418229541615,416860,70.93220745574054,29.06779254425946,247519,115207,390468,362726,68.2385602355497,31.7614397644503,17.125271304836822,18.662372531534068,18.39563563889066
415,VT-AL,Becca Balint,(D),235791,119395,366389,64.36,32.59,242820,112704,365486,66.44,30.84,355186,66.38521788584009,33.6147821141599,355524,68.29918655280656,31.700813447193436,178573,95362,315067,273935,65.188092065636,34.81190793436399,14.074803134923123,16.02935162860009,17.13527175427236
416,WA-01,Suzan DelBene,(D),232691,126084,371555,62.63,33.93,250877,130740,392183,63.97,33.34,358775,64.85708313009546,35.14291686990453,381617,65.74051994539028,34.259480054609725,185952,104596,315830,290548,64.00044054682876,35.99955945317125,12.88715161611588,13.470685021183805,15.607136998527729
417,WA-02,Rick Larsen,(D),254400,154441,422346,60.23,36.57,263073,162798,437403,60.14,37.22,408841,62.22467903170181,37.77532096829819,425871,61.77293123974161,38.22706876025839,190735,128467,346835,319202,59.753698285098466,40.246301714901534,8.64040935438559,9.503096315535139,12.974732900134079
418,WA-03,Marie Gluesenkamp Perez,(D),197986,211907,421693,46.95,50.25,196218,213902,420817,46.63,50.83,409893,48.3018739036773,51.698126096322696,410120,47.84404564517702,52.155954354822974,132417,156118,312295,288535,45.89287261510736,54.10712738489265,-5.220416315605519,-4.425789279029452,-0.9480722278904352
419,WA-04,Dan Newhouse,(R),119032,183219,310462,38.34,59.01,130107,184863,323034,40.28,57.23,302251,39.38183827348793,60.61816172651208,314970,41.30774359462806,58.69225640537194,89994,144696,252486,234690,38.34590310622523,61.65409689377477,-12.767385824487647,-10.962091329578413,-9.868107858079803
420,WA-05,Michael Baumgartner,(R),173909,217375,402950,43.16,53.95,180838,222224,415270,43.55,53.51,391284,44.44572228867012,55.55427771132988,403062,44.86605038430812,55.13394961569188,126563,172318,327079,298881,42.34561581365159,57.654384186348416,-8.767673117061285,-7.4037845398983535,-4.804223842897613
421,WA-06,Emily Randall,(D),251826,168264,433649,58.07,38.8,253641,177178,444191,57.1,39.89,420090,59.94572591587517,40.05427408412483,430819,58.87414436224958,41.125855637750426,179622,138177,347922,317799,56.520630964855144,43.479369035144856,5.4073420341422676,6.60430943804311,10.69577978430744
422,WA-07,Pramila Jayapal,(D),373392,47188,434984,85.84,10.85,395386,51351,455644,86.78,11.27,420580,88.78025583717724,11.219744162822769,446737,88.50531744628272,11.494682553717288,331302,43799,397414,375101,88.32341156115287,11.676588438847137,37.21012263043999,36.235482522076246,39.530309705609504
423,WA-08,Kim Schrier,(D),218294,193710,425522,51.3,45.52,226804,197508,435843,52.04,45.32,412004,52.983466179939995,47.01653382006,424312,53.45217670016403,46.54782329983597,160749,149805,336893,310554,51.76201240363994,48.23798759636006,0.6487234729270668,1.1823417759575605,3.733520048372263
424,WA-09,Adam Smith,(D),219426,88121,318654,68.86,27.65,255762,94177,357484,71.55,26.34,307547,71.34714368860693,28.652856311393055,349939,73.08759526660361,26.912404733396393,194307,70572,282807,264879,73.35689125978277,26.64310874021723,22.243602329069894,20.817760342397143,22.097197557039202
425,WA-10,Marilyn Strickland,(D),204893,140614,357020,57.39,39.39,216906,149910,378511,57.31,39.61,345507,59.3021270191342,40.6978729808658,366816,59.132098926982465,40.867901073017535,151077,113199,289653,264276,57.16637152068292,42.83362847931708,6.053082589970046,6.862264002775994,10.052180887566465
426,WI-01,Bryan Steil,(R),189560,207736,403219,47.01,51.52,190050,197950,393706,48.27,50.28,397296,47.71253674841932,52.28746325158069,388000,48.9819587628866,51.0180412371134,159094,168403,349322,327497,48.57876560701319,51.421234392986804,-2.5345233236996876,-3.287876161319872,-1.5374093831484146
427,WI-02,Mark Pocan,(D),324784,136735,468398,69.34,29.19,310866,125928,442951,70.18,28.43,461519,70.37283405450263,29.627165945497367,436794,71.16993365293479,28.83006634706521,260100,110866,396685,370966,70.11424227557242,29.885757724427574,19.000953344859546,18.900098728728317,21.1228879229349
428,WI-03,Derrick Van Orden,(R),191708,222857,421044,45.53,52.93,185088,203589,395551,46.79,51.47,414565,46.243170552265624,53.75682944773437,388677,47.6200032417663,52.3799967582337,161639,177898,364731,339537,47.605710128793035,52.394289871206965,-3.5075788019198413,-4.649831682440173,-3.006775579302108
429,WI-04,Gwen Moore,(D),258176,80483,344679,74.9,23.35,260145,78292,342657,75.92,22.85,338659,76.23479665386125,23.76520334613874,338437,76.8665955554505,23.1334044445495,242162,74928,336288,317090,76.37011574001072,23.62988425998928,25.25682680929784,24.59676063124403,26.98485052229352
430,WI-05,Scott Fitzgerald,(R),183713,290101,480204,38.26,60.41,175986,282390,464784,37.86,60.76,473814,38.77323169007247,61.22676830992753,458376,38.39337138070056,61.60662861929944,137813,249369,413939,387182,35.59385508623851,64.4061449137615,-15.519433844474364,-13.876463543505913,-10.476714441495261
431,WI-06,Glenn Grothman,(R),175452,245778,426849,41.1,57.58,171949,237088,415757,41.36,57.03,421230,41.652303966953916,58.347696033046084,409037,42.03751738840252,57.96248261159749,143139,206859,376041,349998,40.89709084051909,59.10290915948091,-10.216198090193785,-10.23231753580395,-7.597642164613816
432,WI-07,Tom Tiffany,(R),167604,266844,441048,38.0,60.5,165850,250173,422463,39.26,59.22,434448,38.57861009833168,61.42138990166832,416023,39.86558435471116,60.13441564528884,138573,214567,375094,353140,39.24024466217364,60.75975533782636,-11.873044268539239,-12.40425056949531,-10.671336033236052
433,WI-08,Tony Wied,(R),177232,247092,429772,41.24,57.49,170932,234773,412078,41.48,56.97,424324,41.768082880063346,58.23191711993665,405705,42.1320910513797,57.867908948620304,140016,202394,364050,342410,40.89132910837884,59.10867089162115,-10.221959822334036,-10.137743872826768,-7.481863251504386
434,WV-01,Carol Miller,(R),98066,259831,364662,26.89,71.25,112947,273523,392576,28.77,69.67,357897,27.400620849015215,72.59937915098477,386470,29.225295624498663,70.77470437550133,92958,247279,355774,340237,27.321543512316417,72.67845648768359,-23.79174541839646,-23.044539299707807,-21.849325282552517
435,WV-02,Riley Moore,(R),116243,273725,397728,29.23,68.82,123037,271859,402076,30.6,67.61,389968,29.808343248676817,70.19165675132318,394896,31.156810907175558,68.84318909282445,95834,242092,357275,337926,28.35946331445346,71.64053668554654,-22.753825616259416,-21.113024017030913,-19.441602882890916
436,WY-AL,Harriet Hageman,(R),69527,192633,266353,26.1,72.32,73491,193559,275026,26.72,70.38,262160,26.520826975892586,73.47917302410741,267050,27.519565624414906,72.4804343755851,55973,174419,248945,230392,24.294680370846212,75.70531962915379,-26.818608559866664,-24.750269299791565,-22.729119155675146
