,poll_id_nate,question_id_538,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,partisan,polldate,samplesize,cand1_name,cand1_party,cand1_pct,cand2_name,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment,rv,all_adu,sponsor,population,v
88,3400,3539.0,2008_Pres-R_SC,2008,SC,Pres-P,Pres-R,Zogby Analytics,395,,2008-01-15,800.0,John McCain,REP,29.0,Mike Huckabee,REP,22.0,14.0,7.0,2008-01-19,33.15,29.84,3.31,3.69,,1.0,-0.177485217979437,,False,False,,LV,False
89,5017,117227.0,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Merriman River Group,207,,2010-01-15,565.0,Martha Coakley,DEM,41.2,Scott Brown,REP,50.8,2.0,-9.6,2010-01-19,47.12,51.89,-4.77,4.83,-4.83,1.0,-2.10873544464588,,False,False,,LV,False
90,5914,18009.0,2012_Pres-R_FL,2012,FL,Pres-P,Pres-R,Big Village,37,,2012-01-15,391.0,Mitt Romney,REP,43.0,Newt Gingrich,REP,18.0,19.0,25.0,2012-01-31,46.4,31.93,14.47,10.53,,1.0,2.08314369788025,for CNN | Time,False,False,CNN | Time,LV,False
91,5915,17944.0,2012_Pres-R_FL,2012,FL,Pres-P,Pres-R,Public Policy Polling,263,,2012-01-15,572.0,Mitt Romney,REP,41.0,Newt Gingrich,REP,26.0,11.0,15.0,2012-01-31,46.4,31.93,14.47,0.53,,1.0,-7.8711424143431,,False,False,,LV,False
92,5888,18006.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,20/20 Insight,1,,2012-01-15,165.0,Newt Gingrich,REP,22.0,Mitt Romney,REP,36.0,15.0,-14.0,2012-01-21,40.42,27.85,12.57,26.57,,0.0,9.27569056150124,for Justice At Stake,False,False,Justice At Stake,LV,False
93,5889,18007.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,Big Village,37,,2012-01-15,505.0,Newt Gingrich,REP,23.0,Mitt Romney,REP,33.0,16.0,-10.0,2012-01-21,40.42,27.85,12.57,22.57,,0.0,7.88201248675545,for CNN | Time,False,False,CNN | Time,LV,False
94,5890,17930.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,InsiderAdvantage,243,,2012-01-15,720.0,Newt Gingrich,REP,21.0,Mitt Romney,REP,32.0,13.0,-11.0,2012-01-21,40.42,27.85,12.57,23.57,,0.0,9.14596292845706,for Newsmax,False,False,Newsmax,LV,False
95,5891,17931.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,We Ask America,376,,2012-01-15,989.0,Newt Gingrich,REP,18.0,Mitt Romney,REP,31.0,9.0,-13.0,2012-01-21,40.42,27.85,12.57,25.57,,0.0,11.6113642581961,,False,False,,LV,False
96,3438,3519.0,2008_Pres-D_FL,2008,FL,Pres-P,Pres-D,InsiderAdvantage,243,,2008-01-16,360.0,Hillary Rodham Clinton,DEM,42.0,Barack Obama,DEM,34.0,9.0,8.0,2008-01-29,49.77,32.93,16.84,8.84,,1.0,-0.178261345206253,,False,False,,LV,False
97,3547,3510.0,2008_Pres-D_MA,2008,MA,Pres-P,Pres-D,SurveyUSA,325,,2008-01-16,539.0,Hillary Rodham Clinton,DEM,56.0,Barack Obama,DEM,23.0,14.0,33.0,2008-02-05,56.52,41.01,15.51,17.49,,1.0,6.11951686216808,for WBZ-TV,False,False,WBZ-TV,LV,False
98,3575,3526.0,2008_Pres-D_NY,2008,NY,Pres-P,Pres-D,Marist College,183,,2008-01-16,426.0,Hillary Rodham Clinton,DEM,48.0,Barack Obama,DEM,32.0,9.0,16.0,2008-02-05,57.37,40.32,17.05,1.05,,1.0,-6.28186486789601,for NBC News,False,False,NBC News,LV,False
99,3576,3533.0,2008_Pres-D_NY,2008,NY,Pres-P,Pres-D,Siena College,305,,2008-01-16,311.0,Hillary Rodham Clinton,DEM,48.0,Barack Obama,DEM,23.0,10.0,25.0,2008-02-05,57.37,40.32,17.05,7.95,,1.0,0.985610412570771,among registered voters,True,False,,RV,False
100,3415,3525.0,2008_Pres-D_SC,2008,SC,Pres-P,Pres-D,American Research Group,9,,2008-01-16,600.0,Barack Obama,DEM,44.0,Hillary Rodham Clinton,DEM,38.0,9.0,6.0,2008-01-26,55.42,26.49,28.93,22.93,,1.0,8.63832404739438,,False,False,,LV,False
101,3416,3506.0,2008_Pres-D_SC,2008,SC,Pres-P,Pres-D,Rasmussen Reports,277,,2008-01-16,571.0,Barack Obama,DEM,44.0,Hillary Rodham Clinton,DEM,31.0,15.0,13.0,2008-01-26,55.42,26.49,28.93,15.93,,1.0,0.923378371300319,,False,False,,LV,False
102,3417,3511.0,2008_Pres-D_SC,2008,SC,Pres-P,Pres-D,SurveyUSA,325,,2008-01-16,577.0,Barack Obama,DEM,46.0,Hillary Rodham Clinton,DEM,36.0,15.0,10.0,2008-01-26,55.42,26.49,28.93,18.93,,1.0,3.82720177062717,for WCSC-TV Charleston | WSPA-TV Greenville,False,False,WCSC-TV Charleston | WSPA-TV Greenville,LV,False
103,3465,3521.0,2008_Pres-R_FL,2008,FL,Pres-P,Pres-R,InsiderAdvantage,243,,2008-01-16,446.0,John McCain,REP,20.0,Mitt Romney,REP,20.0,21.0,0.0,2008-01-29,36.0,31.03,4.97,4.97,,0.0,-1.48644413483544,,False,False,,LV,False
104,3649,3512.0,2008_Pres-R_MA,2008,MA,Pres-P,Pres-R,SurveyUSA,325,,2008-01-16,269.0,Mitt Romney,REP,48.0,John McCain,REP,34.0,3.0,14.0,2008-02-05,51.48,41.2,10.28,3.72,,1.0,-7.97758213989322,for WBZ-TV,False,False,WBZ-TV,LV,False
105,3401,3529.0,2008_Pres-R_SC,2008,SC,Pres-P,Pres-R,American Research Group,9,,2008-01-16,600.0,John McCain,REP,33.0,Mike Huckabee,REP,23.0,13.0,10.0,2008-01-19,33.15,29.84,3.31,6.69,,1.0,3.08826896997348,,False,False,,LV,False
106,3402,3509.0,2008_Pres-R_SC,2008,SC,Pres-P,Pres-R,Public Policy Polling,263,,2008-01-16,772.0,John McCain,REP,28.0,Mike Huckabee,REP,20.0,17.0,8.0,2008-01-19,33.15,29.84,3.31,4.69,,1.0,1.30525986094092,,False,False,,LV,False
107,3403,3507.0,2008_Pres-R_SC,2008,SC,Pres-P,Pres-R,Rasmussen Reports,277,,2008-01-16,895.0,John McCain,REP,24.0,Mike Huckabee,REP,24.0,16.0,0.0,2008-01-19,33.15,29.84,3.31,3.31,,0.5,-0.107736511456954,,False,False,,LV,False
108,3404,3514.0,2008_Pres-R_SC,2008,SC,Pres-P,Pres-R,SurveyUSA,325,,2008-01-16,584.5,John McCain,REP,30.0,Mike Huckabee,REP,26.5,16.5,3.5,2008-01-19,33.15,29.84,3.31,0.19,,1.0,-4.00198394010587,for WCSC-TV Charleston | WSPA-TV Greenville; average of multiple versions or turnout models listed in poll,False,False,WCSC-TV Charleston | WSPA-TV Greenville,LV,False
109,5018,117083.0,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,American Research Group,9,,2010-01-16,600.0,Martha Coakley,DEM,45.0,Scott Brown,REP,52.0,2.0,-7.0,2010-01-19,47.12,51.89,-4.77,2.23,-2.23,1.0,-5.05960026245152,,False,False,,LV,False
110,5019,117485.0,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Research 2000,281,,2010-01-16,500.0,Martha Coakley,DEM,48.0,Scott Brown,REP,48.0,3.0,0.0,2010-01-19,47.12,51.89,-4.77,4.77,4.77,0.5,-2.02064538210945,for Daily Kos,False,False,Daily Kos,LV,False
111,5892,18005.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,20/20 Insight,1,,2012-01-16,214.0,Newt Gingrich,REP,21.0,Mitt Romney,REP,38.0,15.0,-17.0,2012-01-21,40.42,27.85,12.57,29.57,,0.0,13.1520325021815,for Justice At Stake,False,False,Justice At Stake,LV,False
112,5893,18012.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,Marist College,183,,2012-01-16,342.0,Newt Gingrich,REP,22.0,Mitt Romney,REP,37.0,15.0,-15.0,2012-01-21,40.42,27.85,12.57,27.57,,0.0,12.7233798522912,for NBC News,False,False,NBC News,LV,False
113,5894,17978.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,Rasmussen Reports,277,,2012-01-16,750.0,Newt Gingrich,REP,21.0,Mitt Romney,REP,35.0,16.0,-14.0,2012-01-21,40.42,27.85,12.57,26.57,,0.0,12.6848735963203,,False,False,,LV,False
114,7637,48283.0,2016_Pres-D_IA,2016,IA,Pres-P,Pres-D,Loras College,171,,2016-01-16,500.0,Hillary Rodham Clinton,DEM,59.0,Bernard Sanders,DEM,30.0,7.0,29.0,2016-02-01,49.85,49.6,0.25,28.75,,1.0,21.5338788387601,,False,False,,LV,False
115,7655,48270.0,2016_Pres-R_IA,2016,IA,Pres-P,Pres-R,Loras College,171,,2016-01-16,500.0,Ted Cruz,REP,25.0,Donald Trump,REP,26.0,13.0,-1.0,2016-02-01,27.66,24.32,3.34,4.34,,0.0,-5.31002484377702,,False,False,,LV,False
116,9674,115877.0,2020_Pres-D_IA,2020,IA,Pres-P,Pres-D,Neighborhood Research and Media,227,,2020-01-16,300.0,Bernard Sanders,DEM,10.3,Pete Buttigieg,DEM,17.0,14.7,-6.7,2020-02-03,24.88,21.45,3.43,10.13,,0.0,2.76781362547087,,False,False,,LV,False
117,11493,,2024_Pres-R_NH,2024,NH,Pres-P,Pres-R,Saint Anselm College,494,,2024-01-16,1398.0,Donald Trump,REP,52.0,Nikki Haley,REP,38.0,6.0,14.0,2024-01-23,54.35,43.28,11.07,2.93,,1.0,-3.69491304806319,,False,False,,LV,False
118,11494,,2024_Pres-R_NH,2024,NH,Pres-P,Pres-R,Suffolk University,323,,2024-01-16,500.0,Donald Trump,REP,50.4,Nikki Haley,REP,33.8,5.2,16.6,2024-01-23,54.35,43.28,11.07,5.53,,1.0,-2.21698256559248,,False,False,,LV,False
119,1676,117887.0,2004_Pres-D_IA,2004,IA,Pres-P,Pres-D,InsiderAdvantage,243,,2004-01-17,752.0,John Kerry,DEM,29.0,John Edwards,DEM,19.0,19.0,10.0,2004-01-19,37.33,32.79,4.54,5.46,,1.0,3.17125112445883,sample size unavailable; estimated at 600 as a default; average of multiple versions or turnout models listed in poll,False,False,,LV,False
120,1677,7184.0,2004_Pres-D_IA,2004,IA,Pres-P,Pres-D,Zogby Analytics,395,,2004-01-17,501.0,John Kerry,DEM,25.0,John Edwards,DEM,21.0,22.0,4.0,2004-01-19,37.33,32.79,4.54,0.54,,1.0,-2.88304080428937,,False,False,,LV,False
121,3511,3530.0,2008_Pres-D_CA,2008,CA,Pres-P,Pres-D,Field Research Corp. (Field Poll),94,,2008-01-17,377.0,Hillary Rodham Clinton,DEM,39.0,Barack Obama,DEM,27.0,10.0,12.0,2008-02-05,51.47,43.16,8.31,3.69,,1.0,-4.99447083635994,,False,False,,LV,False
122,3512,3551.0,2008_Pres-D_CA,2008,CA,Pres-P,Pres-D,Public Policy Institute of California,262,,2008-01-17,543.0,Hillary Rodham Clinton,DEM,43.0,Barack Obama,DEM,28.0,11.0,15.0,2008-02-05,51.47,43.16,8.31,6.69,,1.0,-1.51407098948002,,False,False,,LV,False
123,3577,3508.0,2008_Pres-D_NY,2008,NY,Pres-P,Pres-D,Rasmussen Reports,277,,2008-01-17,596.0,Hillary Rodham Clinton,DEM,51.0,Barack Obama,DEM,30.0,10.0,21.0,2008-02-05,57.37,40.32,17.05,3.95,,1.0,-2.52470116344653,,False,False,,LV,False
124,3610,3532.0,2008_Pres-R_CA,2008,CA,Pres-P,Pres-R,Field Research Corp. (Field Poll),94,,2008-01-17,377.0,John McCain,REP,22.5,Mitt Romney,REP,19.5,11.5,3.0,2008-02-05,42.25,34.56,7.69,4.69,,1.0,-3.02100056110766,average of multiple versions or turnout models listed in poll,False,False,,LV,False
125,3611,3549.0,2008_Pres-R_CA,2008,CA,Pres-P,Pres-R,Public Policy Institute of California,262,,2008-01-17,348.0,John McCain,REP,29.0,Mitt Romney,REP,17.0,10.0,12.0,2008-02-05,42.25,34.56,7.69,4.31,,1.0,-3.4463698270636,,False,False,,LV,False
126,3405,3505.0,2008_Pres-R_SC,2008,SC,Pres-P,Pres-R,Opinion Dynamics,104,,2008-01-17,500.0,John McCain,REP,27.0,Mike Huckabee,REP,20.0,11.0,7.0,2008-01-19,33.15,29.84,3.31,3.69,,1.0,-0.135896285630908,for FOX News,False,False,FOX News,LV,False
127,5020,117091.0,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,CrossTarget,66,,2010-01-17,574.0,Martha Coakley,DEM,42.3,Scott Brown,REP,51.9,,-9.6,2010-01-19,47.12,51.89,-4.77,4.83,-4.83,1.0,-1.70929033004789,,False,False,,LV,False
128,5021,117198.0,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,InsiderAdvantage,243,,2010-01-17,804.0,Martha Coakley,DEM,43.1,Scott Brown,REP,52.2,1.9,-9.1,2010-01-19,47.12,51.89,-4.77,4.33,-4.33,1.0,-1.62603055301198,,False,False,,LV,False
129,5022,117313.0,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Public Policy Polling,263,,2010-01-17,1231.0,Martha Coakley,DEM,46.0,Scott Brown,REP,51.0,,-5.0,2010-01-19,47.12,51.89,-4.77,0.23,-0.23,1.0,-5.41698978594829,,False,False,,LV,False
130,5895,18004.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,20/20 Insight,1,,2012-01-17,133.0,Newt Gingrich,REP,29.0,Mitt Romney,REP,24.0,16.0,5.0,2012-01-21,40.42,27.85,12.57,7.57,,1.0,-10.0122104043259,for Justice At Stake,False,False,Justice At Stake,LV,False
131,5896,18029.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,Ipsos,154,,2012-01-17,656.0,Newt Gingrich,REP,23.0,Mitt Romney,REP,35.0,15.0,-12.0,2012-01-21,40.42,27.85,12.57,24.57,,0.0,11.2839481939497,for Reuters,False,False,Reuters,LV,False
132,5898,18011.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,Marist College,183,,2012-01-17,342.0,Newt Gingrich,REP,26.0,Mitt Romney,REP,31.0,13.0,-5.0,2012-01-21,40.42,27.85,12.57,17.57,,0.0,2.88107416728655,for NBC News,False,False,NBC News,LV,False
133,5897,120162.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,Marist College,183,,2012-01-17,684.0,Newt Gingrich,REP,24.0,Mitt Romney,REP,34.0,14.0,-10.0,2012-01-21,40.42,27.85,12.57,22.57,,0.0,9.03661787567569,,False,False,,LV,False
134,9675,115890.0,2020_Pres-D_IA,2020,IA,Pres-P,Pres-D,David Binder Research,578,D,2020-01-17,500.0,Bernard Sanders,DEM,14.0,Pete Buttigieg,DEM,16.0,18.0,-2.0,2020-02-03,24.88,21.45,3.43,5.43,,0.0,-1.56051721813388,for unspecified Democratic sponsor,False,False,unspecified Democratic sponsor,LV,False
135,288,117765.0,2000_Pres-D_IA,2000,IA,Pres-P,Pres-D,Mason-Dixon Polling & Strategy,197,,2000-01-18,409.0,Al Gore,DEM,53.0,Bill Bradley,DEM,32.0,,21.0,2000-01-24,63.2,36.8,26.4,5.4,,1.0,-0.0683693383805682,,False,False,,LV,False
136,289,9261.0,2000_Pres-D_IA,2000,IA,Pres-P,Pres-D,Research 2000,281,,2000-01-18,304.0,Al Gore,DEM,56.0,Bill Bradley,DEM,32.0,,24.0,2000-01-24,63.2,36.8,26.4,2.4,,1.0,-4.048521721254,,False,False,,LV,False
137,290,9263.0,2000_Pres-D_IA,2000,IA,Pres-P,Pres-D,University of Iowa,353,,2000-01-18,330.0,Al Gore,DEM,63.0,Bill Bradley,DEM,24.0,,39.0,2000-01-24,63.2,36.8,26.4,12.6,,1.0,6.66094079027043,,False,False,,LV,False
138,299,117766.0,2000_Pres-R_IA,2000,IA,Pres-P,Pres-R,Mason-Dixon Polling & Strategy,197,,2000-01-18,412.0,George W. Bush,REP,47.0,Steve Forbes,REP,24.0,,23.0,2000-01-24,41.01,30.51,10.5,12.5,,1.0,0.590026903781234,,False,False,,LV,False
139,300,9267.0,2000_Pres-R_IA,2000,IA,Pres-P,Pres-R,Research 2000,281,,2000-01-18,311.0,George W. Bush,REP,46.0,Steve Forbes,REP,23.0,9.0,23.0,2000-01-24,41.01,30.51,10.5,12.5,,1.0,-0.0242335108293009,,False,False,,LV,False
140,301,9264.0,2000_Pres-R_IA,2000,IA,Pres-P,Pres-R,University of Iowa,353,,2000-01-18,330.0,George W. Bush,REP,55.0,Steve Forbes,REP,12.0,9.0,43.0,2000-01-24,41.01,30.51,10.5,32.5,,1.0,21.5218490039741,,False,False,,LV,False
141,3391,3501.0,2008_Pres-D_NV,2008,NV,Pres-P,Pres-D,Zogby Analytics,395,,2008-01-18,757.0,Hillary Rodham Clinton,DEM,45.0,Barack Obama,DEM,39.0,6.0,6.0,2008-01-19,50.99,45.24,5.75,0.25,,1.0,-3.74647373726367,,False,False,,LV,False
142,3578,3540.0,2008_Pres-D_NY,2008,NY,Pres-P,Pres-D,Quinnipiac University,267,,2008-01-18,544.0,Hillary Rodham Clinton,DEM,51.0,Barack Obama,DEM,25.0,11.0,26.0,2008-02-05,57.37,40.32,17.05,8.95,,1.0,3.00449435950581,,False,False,,LV,False
143,3418,3502.0,2008_Pres-D_SC,2008,SC,Pres-P,Pres-D,American Research Group,9,,2008-01-18,600.0,Barack Obama,DEM,45.0,Hillary Rodham Clinton,DEM,39.0,10.0,6.0,2008-01-26,55.42,26.49,28.93,22.93,,1.0,8.89666142952798,,False,False,,LV,False
144,3406,3503.0,2008_Pres-R_SC,2008,SC,Pres-P,Pres-R,American Research Group,9,,2008-01-18,600.0,John McCain,REP,26.0,Mike Huckabee,REP,33.0,21.0,-7.0,2008-01-19,33.15,29.84,3.31,10.31,,0.0,7.03579617146613,,False,False,,LV,False
145,3407,3496.0,2008_Pres-R_SC,2008,SC,Pres-P,Pres-R,InsiderAdvantage,243,,2008-01-18,635.0,John McCain,REP,25.7,Mike Huckabee,REP,26.0,12.7,-0.3,2008-01-19,33.15,29.84,3.31,3.61,,0.0,0.242388741913835,,False,False,,LV,False
146,3408,3500.0,2008_Pres-R_SC,2008,SC,Pres-P,Pres-R,Zogby Analytics,395,,2008-01-18,817.0,John McCain,REP,27.0,Mike Huckabee,REP,26.0,12.0,1.0,2008-01-19,33.15,29.84,3.31,2.31,,1.0,-0.878939106353785,,False,False,,LV,False
147,5899,18023.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,American Research Group,9,,2012-01-18,600.0,Newt Gingrich,REP,33.0,Mitt Romney,REP,32.0,9.0,1.0,2012-01-21,40.42,27.85,12.57,11.57,,1.0,-3.47172443323536,,False,False,,LV,False
148,5900,18010.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,InsiderAdvantage,243,,2012-01-18,718.0,Newt Gingrich,REP,31.6,Mitt Romney,REP,28.8,10.9,2.8,2012-01-21,40.42,27.85,12.57,9.77,,1.0,-4.24126316028265,for Savannah Morning News,False,False,Savannah Morning News,LV,False
149,5901,18046.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,Public Policy Polling,263,,2012-01-18,379.0,Newt Gingrich,REP,34.0,Mitt Romney,REP,30.0,14.0,4.0,2012-01-21,40.42,27.85,12.57,8.57,,1.0,-7.60899656020817,,False,False,,LV,False
150,5902,18020.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,Rasmussen Reports,277,,2012-01-18,750.0,Newt Gingrich,REP,33.0,Mitt Romney,REP,31.0,11.0,2.0,2012-01-21,40.42,27.85,12.57,10.57,,1.0,-3.11736326716683,,False,False,,LV,False
151,5903,18013.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,Tarrance Group,333,,2012-01-18,600.0,Newt Gingrich,REP,30.0,Mitt Romney,REP,37.0,10.0,-7.0,2012-01-21,40.42,27.85,12.57,19.57,,0.0,5.36021256168626,for Politico,False,False,Politico,LV,False
152,7638,48278.0,2016_Pres-D_IA,2016,IA,Pres-P,Pres-D,Big Village,37,,2016-01-18,280.0,Hillary Rodham Clinton,DEM,43.0,Bernard Sanders,DEM,51.0,4.0,-8.0,2016-02-01,49.85,49.6,0.25,8.25,,0.0,-1.27068599737077,for CNN,False,False,CNN,LV,False
153,7656,48276.0,2016_Pres-R_IA,2016,IA,Pres-P,Pres-R,Big Village,37,,2016-01-18,266.0,Ted Cruz,REP,26.0,Donald Trump,REP,37.0,14.0,-11.0,2016-02-01,27.66,24.32,3.34,14.34,,0.0,4.13193353548013,for CNN,False,False,CNN,LV,False
154,11495,,2024_Pres-R_NH,2024,NH,Pres-P,Pres-R,Monmouth University,215,,2024-01-18,712.0,Donald Trump,REP,52.0,Nikki Haley,REP,34.0,8.0,18.0,2024-01-23,54.35,43.28,11.07,6.93,,1.0,0.139768169856664,"classified as pollster ID 797 by 538; I treat Washington Post as the sponsor here, not the pollster",False,False,,LV,False
155,11496,,2024_Pres-R_NH,2024,NH,Pres-P,Pres-R,Suffolk University,323,,2024-01-18,500.0,Donald Trump,REP,51.8,Nikki Haley,REP,35.4,6.4,16.4,2024-01-23,54.35,43.28,11.07,5.33,,1.0,-2.18670912428765,,False,False,,LV,False
156,11497,,2024_Pres-R_NH,2024,NH,Pres-P,Pres-R,University of New Hampshire,357,,2024-01-18,1242.0,Donald Trump,REP,50.0,Nikki Haley,REP,39.0,6.0,11.0,2024-01-23,54.35,43.28,11.07,0.07,,1.0,-6.52361378956283,,False,False,,LV,False
157,291,9256.0,2000_Pres-D_IA,2000,IA,Pres-P,Pres-D,Selzer,304,,2000-01-19,600.0,Al Gore,DEM,56.0,Bill Bradley,DEM,28.0,,28.0,2000-01-24,63.2,36.8,26.4,1.6,,1.0,-3.17051585388598,,False,False,,LV,False
158,302,9259.0,2000_Pres-R_IA,2000,IA,Pres-P,Pres-R,Selzer,304,,2000-01-19,600.0,George W. Bush,REP,43.0,Steve Forbes,REP,20.0,8.0,23.0,2000-01-24,41.01,30.51,10.5,12.5,,1.0,1.76694923003781,,False,False,,LV,False
159,3498,3629.0,2008_Pres-D_AL,2008,AL,Pres-P,Pres-D,Alabama State University,8,,2008-01-19,438.0,Barack Obama,DEM,31.0,Hillary Rodham Clinton,DEM,24.0,10.0,7.0,2008-02-05,56.24,41.78,14.46,7.46,,1.0,-4.67680213124012,,False,False,,LV,False
160,3508,3498.0,2008_Pres-D_AZ,2008,AZ,Pres-P,Pres-D,Arizona State University,15,,2008-01-19,366.0,Hillary Rodham Clinton,DEM,45.0,Barack Obama,DEM,24.0,9.0,21.0,2008-02-05,50.37,42.39,7.98,13.02,,1.0,5.72406200161319,for KAET-TV,False,False,KAET-TV,LV,False
161,3562,3523.0,2008_Pres-D_NJ,2008,NJ,Pres-P,Pres-D,Quinnipiac University,267,,2008-01-19,464.0,Hillary Rodham Clinton,DEM,49.0,Barack Obama,DEM,32.0,10.0,17.0,2008-02-05,53.76,43.93,9.83,7.17,,1.0,0.41934295472821,,False,False,,LV,False
162,3419,3515.0,2008_Pres-D_SC,2008,SC,Pres-P,Pres-D,Clemson University,54,,2008-01-19,450.0,Barack Obama,DEM,27.0,Hillary Rodham Clinton,DEM,20.0,17.0,7.0,2008-01-26,55.42,26.49,28.93,21.93,,1.0,7.99766960891952,,False,False,,LV,False
163,3597,3628.0,2008_Pres-R_AL,2008,AL,Pres-P,Pres-R,Alabama State University,8,,2008-01-19,438.0,Mike Huckabee,REP,19.0,John McCain,REP,20.0,12.0,-1.0,2008-02-05,41.34,37.19,4.15,5.15,,0.0,-4.57023404747738,,False,False,,LV,False
164,3607,3499.0,2008_Pres-R_AZ,2008,AZ,Pres-P,Pres-R,Arizona State University,15,,2008-01-19,375.0,John McCain,REP,41.0,Mitt Romney,REP,18.0,7.0,23.0,2008-02-05,47.17,34.53,12.64,10.36,,1.0,3.74810989395226,for KAET-TV,False,False,KAET-TV,LV,False
165,5904,18041.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,Clemson University,54,,2012-01-19,429.0,Newt Gingrich,REP,32.0,Mitt Romney,REP,26.0,9.0,6.0,2012-01-21,40.42,27.85,12.57,6.57,,1.0,-8.1753262522521,,False,False,,LV,False
166,5905,18044.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,Public Policy Polling,263,,2012-01-19,457.0,Newt Gingrich,REP,35.0,Mitt Romney,REP,29.0,17.0,6.0,2012-01-21,40.42,27.85,12.57,6.57,,1.0,-9.04066698973131,,False,False,,LV,False
167,5906,18033.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,We Ask America,376,,2012-01-19,988.0,Newt Gingrich,REP,32.0,Mitt Romney,REP,28.0,9.0,4.0,2012-01-21,40.42,27.85,12.57,8.57,,1.0,-4.70689536216395,,False,False,,LV,False
168,5907,18042.0,2012_Pres-R_SC,2012,SC,Pres-P,Pres-R,YouGov,391,,2012-01-19,339.0,Newt Gingrich,REP,33.0,Mitt Romney,REP,29.0,16.0,4.0,2012-01-21,40.42,27.85,12.57,8.57,,1.0,-6.82950925667997,,False,False,,LV,False
169,7639,48268.0,2016_Pres-D_IA,2016,IA,Pres-P,Pres-D,Douglas Fulmer & Associates,82,,2016-01-19,570.0,Hillary Rodham Clinton,DEM,48.0,Bernard Sanders,DEM,39.0,7.0,9.0,2016-02-01,49.85,49.6,0.25,8.75,,1.0,1.28328452298201,for Monmouth College  | KBUR,False,False,Monmouth College  | KBUR,LV,False
170,7640,48277.0,2016_Pres-D_IA,2016,IA,Pres-P,Pres-D,Emerson College,88,,2016-01-19,258.0,Hillary Rodham Clinton,DEM,52.0,Bernard Sanders,DEM,43.0,2.9,9.0,2016-02-01,49.85,49.6,0.25,8.75,,1.0,-0.83687649266022,,False,False,,LV,False
171,7657,48267.0,2016_Pres-R_IA,2016,IA,Pres-P,Pres-R,Douglas Fulmer & Associates,82,,2016-01-19,687.0,Ted Cruz,REP,27.0,Donald Trump,REP,25.0,9.0,2.0,2016-02-01,27.66,24.32,3.34,1.34,,1.0,-7.49068422876168,for Monmouth College  | KBUR,False,False,Monmouth College  | KBUR,LV,False
172,7658,48275.0,2016_Pres-R_IA,2016,IA,Pres-P,Pres-R,Emerson College,88,,2016-01-19,271.0,Ted Cruz,REP,23.0,Donald Trump,REP,33.0,14.0,-10.0,2016-02-01,27.66,24.32,3.34,13.34,,0.0,3.38222194216659,,False,False,,LV,False
173,11498,,2024_Pres-R_NH,2024,NH,Pres-P,Pres-R,American Research Group,9,,2024-01-19,600.0,Donald Trump,REP,46.0,Nikki Haley,REP,44.0,6.0,2.0,2024-01-23,54.35,43.28,11.07,9.07,,1.0,1.96384599019521,,False,False,,LV,False
174,11499,,2024_Pres-R_NH,2024,NH,Pres-P,Pres-R,Emerson College,88,,2024-01-19,673.0,Donald Trump,REP,50.0,Nikki Haley,REP,35.0,8.0,15.0,2024-01-23,54.35,43.28,11.07,3.93,,1.0,-2.97384720504107,,False,False,,LV,False
175,11500,,2024_Pres-R_NH,2024,NH,Pres-P,Pres-R,J.L. Partners,619,,2024-01-19,651.0,Donald Trump,REP,51.0,Nikki Haley,REP,41.0,5.0,10.0,2024-01-23,54.35,43.28,11.07,1.07,,1.0,-6.11003364361405,,False,False,,LV,False
176,3328,3694.0,2008_Pres-R_IA,2008,IA,Pres-P,Pres-R,InsiderAdvantage,243,,2008-01-02,430.0,Mike Huckabee,REP,30.0,Mitt Romney,REP,24.0,11.0,6.0,2008-01-03,34.41,25.23,9.18,3.18,,1.0,-1.81257956786381,,False,False,,LV,False
